JournalID,EntryDate,GLAccount,Description,Amount,Currency,UserID,EntryType,BusinessUnit,EffectiveDate,Flag_RoundNumber,Flag_Weekend,Flag_AfterHours,Count of JournalID,Flag_Duplicate ,RiskScore
JE011429,22-06-2023 16:50,7001-Tax,Accrual,46623.07,INR,admin,Auto,Operations,22-06-2023 16:50,0,0,0,1,0,0
JE011430,01-08-2023 16:54,3001-Equity,Payroll,79964.51,CAD,a.mehta,Manual,Finance,01-08-2023 16:54,0,0,0,1,0,0
JE011431,11-12-2023 03:39,7001-Tax,Payroll,29793.36,INR,admin,Auto,Finance,09-03-2023 09:43,0,0,1,1,0,1
JE011432,30-01-2023 11:04,2001-AP,Adjustment,15125.72,INR,admin,Manual,Operations,30-01-2023 11:04,0,0,0,1,0,0
JE011433,01-08-2023 12:22,7001-Tax,Vendor Payment,94513.85,CAD,admin,Manual,Operations,01-08-2023 12:22,0,0,0,1,0,0
JE011434,11-05-2023 10:06,7001-Tax,Customer Receipt,35476.3,INR,a.mehta,Manual,HR,11-05-2023 10:06,0,0,0,1,0,0
JE011435,20-03-2023 05:57,6001-OpEx,Adjustment,96901.58,INR,a.mehta,Auto,Operations,20-03-2023 05:57,0,0,1,1,0,1
JE011436,22-04-2023 13:58,7001-Tax,Adjustment,64767.66,CAD,a.mehta,Auto,HR,12-05-2023 09:16,0,1,0,1,0,1
JE011437,05-02-2023 16:37,2001-AP,Depreciation,69449.93,USD,r.das,Manual,Sales,05-02-2023 16:37,0,1,0,1,0,1
JE011438,10-11-2023 15:59,3001-Equity,Accrual,12894.93,USD,u.sharma,Manual,Operations,10-11-2023 15:59,0,0,0,1,0,0
JE011439,01-06-2023 00:09,6001-OpEx,Payroll,15762.87,USD,s.roy,Manual,Sales,01-06-2023 00:09,0,0,1,1,0,1
JE011440,14-04-2023 06:33,1001-Cash,Payroll,99051.51,USD,admin,Manual,Operations,14-04-2023 06:33,0,0,0,1,0,0
JE011441,28-07-2023 17:27,4001-Revenue,Payroll,52077.75,USD,m.khan,Manual,IT,28-07-2023 17:27,0,0,0,1,0,0
JE011442,09-01-2023 16:49,2001-AP,Payroll,21275.6,CAD,p.iyer,Auto,Sales,09-01-2023 16:49,0,0,0,1,0,0
JE011443,20-04-2023 00:06,2001-AP,Accrual,75858.79,INR,r.das,Auto,HR,30-04-2023 10:52,0,0,1,1,0,1
JE011444,29-08-2023 01:46,6001-OpEx,Payroll,59750.46,CAD,u.sharma,Manual,IT,29-08-2023 01:46,0,0,1,1,0,1
JE011445,02-02-2023 14:01,6001-OpEx,Reversal,25513.85,INR,m.khan,Auto,HR,02-02-2023 14:01,0,0,0,1,0,0
JE011446,06-05-2023 13:12,5001-COGS,Vendor Payment,92457.39,CAD,r.das,Manual,Sales,06-05-2023 13:12,0,1,0,1,0,1
JE011447,24-01-2023 19:19,1200-AR,Customer Receipt,6042.06,USD,a.mehta,Auto,Sales,24-01-2023 19:19,0,0,0,1,0,0
JE011448,18-05-2023 04:58,4001-Revenue,Depreciation,41283.95,INR,r.das,Auto,Finance,18-05-2023 04:58,0,0,1,1,0,1
JE011449,19-04-2023 16:41,4001-Revenue,Adjustment,90086.35,USD,m.khan,Auto,Finance,19-04-2023 16:41,0,0,0,1,0,0
JE011450,30-07-2023 01:11,4001-Revenue,Intercompany Transfer,99178.37,CAD,p.iyer,Auto,Sales,30-07-2023 01:11,0,1,1,1,0,2
JE011451,24-01-2023 22:21,6001-OpEx,Payroll,11963.77,USD,u.sharma,Manual,IT,24-01-2023 22:21,0,0,1,1,0,1
JE011452,25-01-2023 17:39,5001-COGS,Reversal,28168.46,USD,r.das,Auto,Finance,25-01-2023 17:39,0,0,0,1,0,0
JE011453,01-10-2023 07:01,7001-Tax,Accrual,24266.35,USD,u.sharma,Auto,Sales,01-10-2023 07:01,0,1,0,1,0,1
JE011454,08-11-2023 08:47,4001-Revenue,Payroll,38587.56,CAD,u.sharma,Manual,HR,08-11-2023 08:47,0,0,0,1,0,0
JE011455,05-02-2023 06:17,3001-Equity,Vendor Payment,42762.6,USD,p.iyer,Auto,IT,05-02-2023 06:17,0,1,0,1,0,1
JE011456,09-12-2023 18:00,1001-Cash,Customer Receipt,71148.64,INR,a.mehta,Auto,Finance,09-12-2023 18:00,0,1,0,1,0,1
JE011457,26-10-2023 13:40,6001-OpEx,Payroll,13721.03,INR,u.sharma,Manual,Finance,26-10-2023 13:40,0,0,0,1,0,0
JE011458,03-02-2023 19:30,2001-AP,Intercompany Transfer,35133.96,CAD,u.sharma,Manual,Sales,03-02-2023 19:30,0,0,0,1,0,0
JE011459,02-11-2023 15:55,1001-Cash,Payroll,80585.3,INR,m.khan,Manual,Sales,02-11-2023 15:55,0,0,0,1,0,0
JE011460,22-10-2023 15:08,6001-OpEx,Accrual,57376.84,USD,p.iyer,Manual,HR,22-10-2023 15:08,0,1,0,1,0,1
JE011461,20-05-2023 10:09,1200-AR,Intercompany Transfer,80249.3,USD,a.mehta,Manual,Finance,20-05-2023 10:09,0,1,0,1,0,1
JE011462,12-10-2023 08:07,4001-Revenue,Accrual,1104.69,INR,u.sharma,Auto,Operations,12-10-2023 08:07,0,0,0,1,0,0
JE011463,14-10-2023 10:29,4001-Revenue,Vendor Payment,18854.81,USD,r.das,Manual,Operations,18-04-2023 11:24,0,1,0,1,0,1
JE011464,09-11-2023 08:33,1200-AR,Reversal,9829.58,INR,m.khan,Manual,HR,09-11-2023 08:33,0,0,0,1,0,0
JE011465,07-01-2023 09:20,7001-Tax,Customer Receipt,89931.67,CAD,m.khan,Manual,Operations,07-01-2023 09:20,0,1,0,1,0,1
JE011466,22-01-2023 14:13,2001-AP,Intercompany Transfer,71127.1,USD,u.sharma,Manual,Operations,22-01-2023 14:13,0,1,0,1,0,1
JE011467,01-07-2023 12:48,1001-Cash,Adjustment,37182.14,USD,s.roy,Auto,HR,01-07-2023 12:48,0,1,0,1,0,1
JE011468,20-12-2023 15:19,2001-AP,Reversal,70990.94,USD,r.das,Manual,HR,20-12-2023 15:19,0,0,0,1,0,0
JE011469,18-09-2023 00:36,1200-AR,Depreciation,74332.56,CAD,p.iyer,Auto,HR,18-09-2023 00:36,0,0,1,1,0,1
JE011470,14-06-2023 15:40,1200-AR,Payroll,985.66,USD,admin,Auto,Sales,14-06-2023 15:40,0,0,0,1,0,0
JE011471,24-11-2023 07:36,3001-Equity,Depreciation,17872.46,INR,m.khan,Manual,Operations,24-11-2023 07:36,0,0,0,1,0,0
JE011472,04-03-2023 10:29,1001-Cash,Adjustment,49168.7,CAD,a.mehta,Auto,Operations,09-05-2023 21:01,0,1,0,1,0,1
JE011473,22-06-2023 18:53,1001-Cash,Depreciation,88028.48,USD,s.roy,Auto,HR,22-06-2023 18:53,0,0,0,1,0,0
JE011474,18-11-2023 17:02,4001-Revenue,Accrual,96585.83,CAD,admin,Auto,Finance,18-11-2023 17:02,0,1,0,1,0,1
JE011475,13-03-2023 21:27,3001-Equity,Vendor Payment,95197.23,INR,admin,Manual,HR,13-03-2023 21:27,0,0,1,1,0,1
JE011476,01-01-2023 05:45,3001-Equity,Payroll,52534.56,USD,a.mehta,Manual,Operations,01-01-2023 05:45,0,1,1,1,0,2
JE011477,12-11-2023 08:17,1200-AR,Accrual,45015.95,CAD,r.das,Manual,Operations,12-11-2023 08:17,0,1,0,1,0,1
JE011478,17-03-2023 20:55,4001-Revenue,Intercompany Transfer,68181.27,CAD,r.das,Auto,Sales,17-03-2023 20:55,0,0,1,1,0,1
JE011479,23-01-2023 07:05,1200-AR,Intercompany Transfer,33293.34,CAD,s.roy,Manual,IT,23-01-2023 07:05,0,0,0,1,0,0
JE011480,01-07-2023 16:38,1200-AR,Depreciation,29743.27,USD,s.roy,Manual,HR,01-07-2023 16:38,0,1,0,1,0,1
JE011481,13-03-2023 10:33,1200-AR,Depreciation,71266.46,INR,u.sharma,Manual,IT,13-03-2023 10:33,0,0,0,1,0,0
JE011482,24-05-2023 19:53,7001-Tax,Customer Receipt,6362.1,CAD,u.sharma,Manual,HR,24-05-2023 19:53,0,0,0,1,0,0
JE011483,15-11-2023 05:45,6001-OpEx,Intercompany Transfer,99520.6,USD,p.iyer,Manual,HR,09-01-2023 14:12,0,0,1,1,0,1
JE011484,09-06-2023 04:02,3001-Equity,Reversal,98963.33,INR,s.roy,Manual,Operations,09-06-2023 04:02,0,0,1,1,0,1
JE011485,27-04-2023 03:36,3001-Equity,Depreciation,37407.06,INR,p.iyer,Manual,IT,27-04-2023 03:36,0,0,1,1,0,1
JE011486,14-08-2023 21:29,1001-Cash,Accrual,50367.72,INR,r.das,Manual,Finance,14-08-2023 21:29,0,0,1,1,0,1
JE011487,30-08-2023 09:34,5001-COGS,Accrual,31742.06,INR,m.khan,Auto,HR,30-08-2023 09:34,0,0,0,1,0,0
JE011488,12-08-2023 14:23,1001-Cash,Vendor Payment,92069.62,CAD,u.sharma,Auto,IT,12-08-2023 14:23,0,1,0,1,0,1
JE011489,09-11-2023 11:07,7001-Tax,Payroll,85751.19,USD,a.mehta,Manual,HR,09-11-2023 11:07,0,0,0,1,0,0
JE011490,03-12-2023 09:04,4001-Revenue,Customer Receipt,78247.93,CAD,a.mehta,Manual,IT,03-12-2023 09:04,0,1,0,1,0,1
JE011491,20-09-2023 13:47,5001-COGS,Accrual,49388.33,INR,m.khan,Auto,Sales,20-09-2023 13:47,0,0,0,1,0,0
JE011492,17-05-2023 21:33,1001-Cash,Depreciation,68421.47,CAD,r.das,Manual,Operations,17-05-2023 21:33,0,0,1,1,0,1
JE011493,23-03-2023 06:00,4001-Revenue,Vendor Payment,35146.03,INR,s.roy,Manual,Operations,23-03-2023 06:00,0,0,0,1,0,0
JE011494,14-09-2023 16:48,4001-Revenue,Customer Receipt,91055.18,USD,admin,Manual,Operations,14-09-2023 16:48,0,0,0,1,0,0
JE011495,08-03-2023 19:20,3001-Equity,Accrual,27598.45,CAD,p.iyer,Auto,Sales,08-03-2023 19:20,0,0,0,1,0,0
JE011496,25-11-2023 16:55,2001-AP,Payroll,56262.42,INR,r.das,Auto,IT,25-11-2023 16:55,0,1,0,1,0,1
JE011497,22-07-2023 22:32,7001-Tax,Depreciation,94446.63,CAD,u.sharma,Manual,Sales,22-07-2023 22:32,0,1,1,1,0,2
JE011498,22-05-2023 03:36,1200-AR,Intercompany Transfer,74252.11,CAD,admin,Manual,Finance,22-05-2023 03:36,0,0,1,1,0,1
JE011499,04-08-2023 05:15,2001-AP,Vendor Payment,96611.99,INR,a.mehta,Manual,HR,04-08-2023 05:15,0,0,1,1,0,1
JE011500,28-11-2023 07:10,1001-Cash,Accrual,67048.5,INR,admin,Manual,Finance,28-11-2023 07:10,0,0,0,1,0,0
JE011501,08-08-2023 00:47,2001-AP,Customer Receipt,8796.69,USD,r.das,Manual,IT,08-08-2023 00:47,0,0,1,1,0,1
JE011502,26-11-2023 11:46,4001-Revenue,Reversal,49164.52,USD,a.mehta,Auto,Finance,26-11-2023 11:46,0,1,0,1,0,1
JE011503,08-10-2023 12:45,4001-Revenue,Intercompany Transfer,74691.29,INR,r.das,Auto,Sales,08-10-2023 12:45,0,1,0,1,0,1
JE011504,15-11-2023 08:10,1200-AR,Depreciation,35534.01,INR,u.sharma,Manual,HR,15-11-2023 08:10,0,0,0,1,0,0
JE011505,24-08-2023 13:53,6001-OpEx,Intercompany Transfer,40953.23,CAD,p.iyer,Manual,Sales,24-08-2023 13:53,0,0,0,1,0,0
JE011506,04-09-2023 09:59,1200-AR,Accrual,58887.64,CAD,r.das,Auto,Operations,04-09-2023 09:59,0,0,0,1,0,0
JE011507,22-09-2023 06:06,6001-OpEx,Intercompany Transfer,42846.36,USD,a.mehta,Auto,Sales,22-09-2023 06:06,0,0,0,1,0,0
JE011508,28-06-2023 02:20,3001-Equity,Customer Receipt,45610.01,CAD,a.mehta,Manual,IT,16-08-2023 06:44,0,0,1,1,0,1
JE011509,02-01-2023 12:25,6001-OpEx,Customer Receipt,91219.27,INR,u.sharma,Auto,HR,02-01-2023 12:25,0,0,0,1,0,0
JE011510,04-04-2023 18:13,2001-AP,Adjustment,27210.6,USD,r.das,Manual,Finance,04-04-2023 18:13,0,0,0,1,0,0
JE011511,03-12-2023 20:58,4001-Revenue,Depreciation,62464,USD,p.iyer,Auto,Sales,03-12-2023 20:58,0,1,1,1,0,2
JE011512,15-12-2023 02:23,1001-Cash,Reversal,20005.71,INR,p.iyer,Auto,Sales,15-12-2023 02:23,0,0,1,1,0,1
JE011513,17-02-2023 16:59,5001-COGS,Adjustment,29370.52,CAD,a.mehta,Manual,Sales,17-02-2023 16:59,0,0,0,1,0,0
JE011514,16-02-2023 14:34,1200-AR,Customer Receipt,67033.53,USD,r.das,Manual,Finance,16-02-2023 14:34,0,0,0,1,0,0
JE011515,14-09-2023 04:18,6001-OpEx,Adjustment,74056.54,INR,r.das,Auto,IT,14-09-2023 04:18,0,0,1,1,0,1
JE011516,17-03-2023 12:52,3001-Equity,Vendor Payment,28672.25,INR,r.das,Auto,Operations,17-03-2023 12:52,0,0,0,1,0,0
JE011517,05-07-2023 10:36,2001-AP,Payroll,99737.78,INR,p.iyer,Auto,Finance,05-07-2023 10:36,0,0,0,1,0,0
JE011518,09-06-2023 13:39,3001-Equity,Customer Receipt,44790.39,USD,a.mehta,Auto,Sales,09-06-2023 13:39,0,0,0,1,0,0
JE011519,08-10-2023 18:53,1200-AR,Reversal,1203.82,CAD,admin,Auto,Finance,08-10-2023 18:53,0,1,0,1,0,1
JE011520,12-01-2023 13:59,3001-Equity,Intercompany Transfer,47262.15,INR,p.iyer,Auto,HR,12-01-2023 13:59,0,0,0,1,0,0
JE011521,20-03-2023 07:08,7001-Tax,Adjustment,100.64,USD,r.das,Manual,Sales,20-03-2023 07:08,0,0,0,1,0,0
JE011522,24-08-2023 23:09,1001-Cash,Payroll,61300.59,CAD,a.mehta,Auto,HR,24-08-2023 23:09,0,0,1,1,0,1
JE011523,23-04-2023 20:30,5001-COGS,Customer Receipt,66614.66,USD,s.roy,Auto,IT,23-04-2023 20:30,0,1,1,1,0,2
JE011524,02-03-2023 14:39,7001-Tax,Intercompany Transfer,57203.1,CAD,u.sharma,Auto,HR,02-03-2023 14:39,0,0,0,1,0,0
JE011525,15-09-2023 18:01,4001-Revenue,Customer Receipt,10000,INR,p.iyer,Manual,IT,15-09-2023 18:01,1,0,0,1,0,1
JE011526,19-03-2023 05:14,1200-AR,Adjustment,67368.4,USD,m.khan,Auto,Finance,19-03-2023 05:14,0,1,1,1,0,2
JE011527,30-08-2023 21:52,1001-Cash,Customer Receipt,27361.65,USD,r.das,Auto,Sales,30-08-2023 21:52,0,0,1,1,0,1
JE011528,21-10-2023 01:02,3001-Equity,Depreciation,10130.86,INR,u.sharma,Auto,HR,21-10-2023 01:02,0,1,1,1,0,2
JE011529,29-12-2023 13:20,7001-Tax,Reversal,47671.15,INR,u.sharma,Auto,IT,29-12-2023 13:20,0,0,0,1,0,0
JE011530,20-05-2023 22:34,6001-OpEx,Accrual,25894.51,USD,m.khan,Manual,Operations,20-05-2023 22:34,0,1,1,1,0,2
JE011531,18-11-2023 20:28,2001-AP,Reversal,61353.67,USD,r.das,Manual,HR,18-11-2023 20:28,0,1,1,1,0,2
JE011532,29-01-2023 21:56,2001-AP,Customer Receipt,3646.22,CAD,s.roy,Manual,HR,29-01-2023 21:56,0,1,1,1,0,2
JE011533,10-10-2023 08:51,6001-OpEx,Vendor Payment,81656.12,CAD,p.iyer,Auto,Finance,10-10-2023 08:51,0,0,0,1,0,0
JE011534,27-08-2023 14:37,5001-COGS,Adjustment,38104.2,USD,admin,Auto,HR,27-08-2023 14:37,0,1,0,1,0,1
JE011535,15-06-2023 22:16,4001-Revenue,Intercompany Transfer,41087.31,USD,admin,Manual,Finance,15-06-2023 22:16,0,0,1,1,0,1
JE011536,06-02-2023 20:50,1200-AR,Vendor Payment,4183.93,USD,p.iyer,Manual,Finance,06-02-2023 20:50,0,0,1,1,0,1
JE011537,16-08-2023 13:31,5001-COGS,Accrual,31800.62,CAD,m.khan,Manual,Finance,16-08-2023 13:31,0,0,0,1,0,0
JE011538,10-06-2023 10:12,2001-AP,Vendor Payment,61910.97,CAD,p.iyer,Manual,Sales,10-06-2023 10:12,0,1,0,1,0,1
JE011539,07-01-2023 14:54,5001-COGS,Accrual,100000,INR,s.roy,Auto,IT,31-10-2023 16:04,1,1,0,1,0,2
JE011540,06-10-2023 17:39,3001-Equity,Payroll,94972.36,INR,m.khan,Manual,Finance,06-10-2023 17:39,0,0,0,2,1,1
JE011541,17-12-2023 01:53,5001-COGS,Adjustment,82383.84,CAD,p.iyer,Auto,Sales,17-12-2023 01:53,0,1,1,1,0,2
JE011542,20-08-2023 23:13,1200-AR,Accrual,71587.32,USD,a.mehta,Manual,Finance,20-08-2023 23:13,0,1,1,1,0,2
JE011543,25-08-2023 16:04,6001-OpEx,Adjustment,2433.72,USD,s.roy,Manual,Finance,25-08-2023 16:04,0,0,0,1,0,0
JE011544,30-06-2023 18:04,3001-Equity,Adjustment,79610.42,CAD,s.roy,Auto,Operations,30-06-2023 18:04,0,0,0,1,0,0
JE011545,14-06-2023 15:38,5001-COGS,Adjustment,74418.7,USD,s.roy,Manual,HR,14-06-2023 15:38,0,0,0,1,0,0
JE011546,30-01-2023 17:37,7001-Tax,Adjustment,94021.43,CAD,m.khan,Manual,Sales,30-01-2023 17:37,0,0,0,1,0,0
JE011547,04-01-2023 05:43,1200-AR,Accrual,94561.71,CAD,r.das,Auto,Finance,04-06-2023 11:32,0,0,1,1,0,1
JE011548,08-11-2023 22:40,1200-AR,Depreciation,53917.99,INR,admin,Manual,Sales,08-11-2023 22:40,0,0,1,1,0,1
JE011549,19-07-2023 05:25,6001-OpEx,Payroll,100000,INR,admin,Manual,IT,19-07-2023 05:25,1,0,1,1,0,2
JE011550,09-10-2023 06:32,4001-Revenue,Vendor Payment,3986.7,INR,u.sharma,Manual,IT,09-10-2023 06:32,0,0,0,1,0,0
JE011551,15-05-2023 17:32,4001-Revenue,Adjustment,34988.83,USD,p.iyer,Manual,Sales,15-05-2023 17:32,0,0,0,1,0,0
JE017709,15-08-2023 13:13,6001-OpEx,Reversal,40856.45,CAD,m.khan,Manual,HR,15-08-2023 13:13,0,0,0,2,1,1
JE011553,26-09-2023 00:55,6001-OpEx,Vendor Payment,17583.39,USD,a.mehta,Manual,HR,26-09-2023 00:55,0,0,1,1,0,1
JE011554,21-03-2023 00:43,4001-Revenue,Vendor Payment,14351.32,USD,admin,Auto,Sales,21-03-2023 00:43,0,0,1,1,0,1
JE011555,03-09-2023 12:05,7001-Tax,Reversal,69921.35,INR,a.mehta,Manual,IT,03-09-2023 12:05,0,1,0,1,0,1
JE011556,19-03-2023 07:37,1200-AR,Intercompany Transfer,81437.02,USD,p.iyer,Auto,Sales,19-03-2023 07:37,0,1,0,1,0,1
JE011557,24-07-2023 21:06,3001-Equity,Payroll,81208.63,CAD,admin,Auto,Sales,24-07-2023 21:06,0,0,1,1,0,1
JE011558,03-04-2023 03:59,2001-AP,Vendor Payment,40494.8,INR,p.iyer,Auto,IT,03-04-2023 03:59,0,0,1,1,0,1
JE011559,20-11-2023 21:38,1001-Cash,Payroll,96882.12,CAD,s.roy,Manual,Sales,20-11-2023 21:38,0,0,1,1,0,1
JE011560,15-01-2023 20:54,1200-AR,Payroll,5528.34,INR,r.das,Auto,Sales,15-01-2023 20:54,0,1,1,1,0,2
JE011561,20-06-2023 23:05,1001-Cash,Adjustment,21962.05,CAD,r.das,Auto,HR,20-06-2023 23:05,0,0,1,1,0,1
JE011562,08-10-2023 17:06,2001-AP,Depreciation,50549.27,INR,p.iyer,Auto,Sales,08-10-2023 17:06,0,1,0,1,0,1
JE011563,21-03-2023 18:41,1200-AR,Accrual,64073.79,INR,s.roy,Auto,Finance,21-03-2023 18:41,0,0,0,1,0,0
JE011564,04-10-2023 16:41,5001-COGS,Reversal,5382.05,INR,r.das,Auto,HR,04-10-2023 16:41,0,0,0,1,0,0
JE011565,18-07-2023 20:50,5001-COGS,Depreciation,33466.11,USD,m.khan,Manual,Finance,18-07-2023 20:50,0,0,1,1,0,1
JE011566,20-02-2023 16:49,1200-AR,Vendor Payment,6950.13,INR,u.sharma,Auto,HR,20-02-2023 16:49,0,0,0,1,0,0
JE011567,10-03-2023 00:41,1200-AR,Depreciation,94315.45,USD,m.khan,Manual,HR,10-03-2023 00:41,0,0,1,1,0,1
JE011568,08-09-2023 00:58,5001-COGS,Customer Receipt,38943.51,INR,a.mehta,Auto,Sales,08-09-2023 00:58,0,0,1,1,0,1
JE011569,25-07-2023 12:45,1200-AR,Vendor Payment,52671.69,INR,u.sharma,Auto,Sales,25-07-2023 12:45,0,0,0,1,0,0
JE011570,02-11-2023 01:55,1200-AR,Reversal,71523.73,INR,a.mehta,Manual,Operations,02-11-2023 01:55,0,0,1,1,0,1
JE011571,02-03-2023 01:29,1001-Cash,Vendor Payment,78260.09,USD,a.mehta,Auto,Finance,02-03-2023 01:29,0,0,1,1,0,1
JE011572,28-10-2023 04:14,1200-AR,Customer Receipt,15218.51,USD,admin,Auto,IT,28-10-2023 04:14,0,1,1,1,0,2
JE011573,04-09-2023 04:37,4001-Revenue,Customer Receipt,35441.97,CAD,admin,Manual,Operations,04-09-2023 04:37,0,0,1,1,0,1
JE011574,12-10-2023 04:24,6001-OpEx,Accrual,11058.45,USD,admin,Manual,IT,12-10-2023 04:24,0,0,1,1,0,1
JE011575,11-10-2023 19:57,1001-Cash,Vendor Payment,14773.41,USD,p.iyer,Manual,Sales,11-10-2023 19:57,0,0,0,1,0,0
JE011576,29-04-2023 07:17,2001-AP,Accrual,20496.04,USD,u.sharma,Auto,Operations,29-04-2023 07:17,0,1,0,1,0,1
JE011577,28-12-2023 16:42,3001-Equity,Payroll,13658.66,CAD,m.khan,Manual,HR,28-12-2023 16:42,0,0,0,1,0,0
JE011578,12-08-2023 21:19,5001-COGS,Payroll,8140.02,INR,admin,Manual,Operations,12-08-2023 21:19,0,1,1,1,0,2
JE011579,08-11-2023 14:58,3001-Equity,Accrual,22780.97,CAD,admin,Manual,Finance,08-11-2023 14:58,0,0,0,1,0,0
JE011580,24-01-2023 07:45,5001-COGS,Payroll,2363,CAD,s.roy,Auto,Finance,24-01-2023 07:45,0,0,0,1,0,0
JE011581,11-06-2023 01:26,6001-OpEx,Accrual,6206.13,USD,admin,Auto,Finance,11-06-2023 01:26,0,1,1,1,0,2
JE011582,09-09-2023 10:29,2001-AP,Adjustment,93773.96,INR,p.iyer,Manual,Sales,09-09-2023 10:29,0,1,0,1,0,1
JE011583,19-09-2023 19:26,1001-Cash,Intercompany Transfer,81809.77,INR,u.sharma,Auto,HR,19-09-2023 19:26,0,0,0,1,0,0
JE011584,23-09-2023 23:55,1200-AR,Accrual,38576.63,CAD,a.mehta,Manual,HR,23-09-2023 23:55,0,1,1,1,0,2
JE011585,26-04-2023 06:21,4001-Revenue,Accrual,98398.72,USD,r.das,Auto,Operations,26-04-2023 06:21,0,0,0,1,0,0
JE011586,01-07-2023 22:28,1001-Cash,Depreciation,100000,CAD,m.khan,Manual,Finance,01-07-2023 22:28,1,1,1,1,0,3
JE011587,07-01-2023 15:28,1200-AR,Intercompany Transfer,61874.77,CAD,r.das,Auto,HR,07-01-2023 15:28,0,1,0,1,0,1
JE011588,01-05-2023 23:06,2001-AP,Adjustment,82830.99,USD,admin,Manual,IT,01-05-2023 23:06,0,0,1,2,1,2
JE011589,29-03-2023 21:57,3001-Equity,Accrual,7555.18,CAD,s.roy,Manual,Finance,29-03-2023 21:57,0,0,1,1,0,1
JE011590,22-04-2023 03:20,5001-COGS,Reversal,7251.4,USD,a.mehta,Manual,IT,22-04-2023 03:20,0,1,1,1,0,2
JE011591,18-06-2023 10:40,6001-OpEx,Adjustment,36616.01,CAD,p.iyer,Auto,HR,18-06-2023 10:40,0,1,0,1,0,1
JE011592,22-01-2023 21:54,3001-Equity,Reversal,57584.29,USD,u.sharma,Auto,HR,22-01-2023 21:54,0,1,1,1,0,2
JE011593,12-06-2023 14:43,1200-AR,Vendor Payment,25000,INR,u.sharma,Manual,Sales,12-06-2023 14:43,1,0,0,1,0,1
JE011594,17-01-2023 11:08,6001-OpEx,Payroll,98088.46,CAD,m.khan,Manual,Sales,17-01-2023 11:08,0,0,0,1,0,0
JE011595,26-11-2023 02:33,7001-Tax,Reversal,92730.94,CAD,admin,Auto,HR,26-11-2023 02:33,0,1,1,1,0,2
JE011596,02-09-2023 19:38,6001-OpEx,Depreciation,69715.17,INR,p.iyer,Manual,Operations,02-09-2023 19:38,0,1,0,1,0,1
JE011597,12-12-2023 23:14,6001-OpEx,Intercompany Transfer,96649.65,CAD,m.khan,Auto,HR,12-12-2023 23:14,0,0,1,1,0,1
JE011598,22-09-2023 08:45,1001-Cash,Customer Receipt,13066.49,CAD,admin,Manual,Operations,22-09-2023 08:45,0,0,0,1,0,0
JE011599,24-05-2023 08:02,2001-AP,Payroll,49958.5,INR,r.das,Manual,IT,24-05-2023 08:02,0,0,0,1,0,0
JE011600,09-06-2023 11:32,7001-Tax,Customer Receipt,55811.87,INR,admin,Auto,IT,09-06-2023 11:32,0,0,0,1,0,0
JE011601,03-10-2023 06:06,1200-AR,Reversal,90657.95,USD,r.das,Auto,Sales,03-10-2023 06:06,0,0,0,1,0,0
JE011602,09-02-2023 09:04,6001-OpEx,Accrual,89458.72,USD,u.sharma,Manual,HR,09-02-2023 09:04,0,0,0,1,0,0
JE011603,07-06-2023 15:03,2001-AP,Payroll,7936.32,USD,a.mehta,Manual,Sales,07-06-2023 15:03,0,0,0,1,0,0
JE011604,19-12-2023 04:27,7001-Tax,Intercompany Transfer,5000,USD,s.roy,Auto,Finance,30-11-2023 22:06,1,0,1,1,0,2
JE011605,20-03-2023 07:41,4001-Revenue,Adjustment,38563.84,CAD,a.mehta,Auto,IT,20-03-2023 07:41,0,0,0,1,0,0
JE011606,15-06-2023 01:12,7001-Tax,Reversal,73546.34,CAD,m.khan,Auto,Finance,15-06-2023 01:12,0,0,1,1,0,1
JE011607,25-07-2023 17:28,7001-Tax,Payroll,71705.02,USD,p.iyer,Auto,Sales,25-07-2023 17:28,0,0,0,1,0,0
JE011608,28-02-2023 10:40,1200-AR,Payroll,87051.97,USD,s.roy,Auto,HR,28-02-2023 10:40,0,0,0,1,0,0
JE011609,21-07-2023 17:38,1200-AR,Accrual,3648.31,INR,a.mehta,Manual,Sales,21-07-2023 17:38,0,0,0,1,0,0
JE011610,08-02-2023 23:02,3001-Equity,Depreciation,91935.42,INR,u.sharma,Manual,Finance,08-02-2023 23:02,0,0,1,1,0,1
JE011611,26-10-2023 20:28,3001-Equity,Payroll,12342.99,INR,admin,Auto,Sales,26-10-2023 20:28,0,0,1,1,0,1
JE011612,19-08-2023 19:28,4001-Revenue,Intercompany Transfer,65985.28,USD,a.mehta,Manual,Operations,19-08-2023 19:28,0,1,0,1,0,1
JE011613,03-10-2023 01:55,7001-Tax,Intercompany Transfer,52159.71,CAD,a.mehta,Manual,Sales,03-10-2023 01:55,0,0,1,1,0,1
JE011614,14-03-2023 07:40,7001-Tax,Accrual,10893.37,INR,p.iyer,Auto,Operations,14-03-2023 07:40,0,0,0,1,0,0
JE011615,04-06-2023 20:17,1001-Cash,Reversal,62678.32,USD,u.sharma,Auto,Operations,04-06-2023 20:17,0,1,1,1,0,2
JE011616,02-07-2023 13:32,5001-COGS,Vendor Payment,7244.2,CAD,m.khan,Auto,IT,02-07-2023 13:32,0,1,0,1,0,1
JE011617,30-05-2023 08:26,1200-AR,Reversal,84032.82,USD,u.sharma,Manual,Sales,30-05-2023 08:26,0,0,0,1,0,0
